Num_Acc,catv,obs,obsm,choc,manv,num_veh
200900058325,33,0,2,1,1,B02
200900058326,7,0,2,3,1,B02
200900058326,7,0,2,3,21,A01
200900058327,7,0,2,3,13,A01
200900058327,7,0,2,3,1,B02
200900058328,10,0,2,2,15,A01
200900058328,33,0,2,1,1,B02
200900058329,10,0,2,1,1,B02
200900058329,7,15,2,1,13,A01
200900058330,2,0,2,1,5,A01
200900058330,7,0,2,1,1,B02
200900058331,7,0,2,1,13,A01
200900058331,7,0,2,1,1,B02
200900058332,7,0,2,3,10,A01
200900058332,32,0,2,1,1,B02
200900058333,7,0,1,1,1,A01
200900058334,33,1,0,1,2,A01
200900058335,34,0,2,0,1,A01
200900058335,7,0,0,0,12,B01
200900058336,33,0,2,2,12,A01
200900058336,7,0,2,4,2,B01
200900058337,7,0,2,1,1,A01
200900058337,7,0,2,4,1,C01
200900058337,7,0,2,4,1,B01
200900058338,7,0,2,1,2,A01
200900058338,7,0,2,4,2,B01
200900058339,30,0,2,1,1,B01
200900058339,7,0,2,2,15,A01
200900058340,7,0,2,3,1,A01
200900058340,7,0,2,2,1,B01
200900058341,7,0,0,0,15,A01
200900058341,31,0,0,0,2,B01
200900058342,7,0,2,4,4,A01
200900058342,1,0,2,8,19,B01
200900058343,7,1,0,3,1,A01
200900058344,33,0,2,8,1,A01
200900058344,7,0,2,5,15,B01
200900058345,7,0,1,7,2,A01
200900058346,2,0,2,1,13,B01
200900058346,7,0,2,8,15,A01
200900058347,7,0,2,3,15,B01
200900058347,32,0,2,1,17,A01
200900058348,7,0,2,2,16,A01
200900058348,31,0,2,8,16,B01
200900058349,7,0,2,3,15,A01
200900058349,7,2,2,1,1,B01
200900058350,7,0,2,1,1,A01
200900058350,7,0,2,1,1,B01
200900058351,7,0,1,7,1,A01
200900058352,7,0,2,1,15,A01
200900058352,7,0,2,3,1,B01
200900058353,7,0,2,1,2,A01
200900058353,7,0,2,4,2,B01
200900058354,30,0,1,1,0,A01
200900058355,7,0,2,8,0,A01
200900058355,32,0,2,7,0,B01
200900058356,34,0,2,2,0,B01
200900058356,7,0,9,3,0,A01
200900058357,7,0,1,1,1,A01
200900058358,33,0,0,7,2,A01
200900058359,7,0,2,1,1,A01
200900058359,7,0,0,4,1,B01
200900058360,32,0,2,1,0,A01
200900058360,7,0,2,3,0,B01
200900058361,7,0,0,8,15,A01
200900058362,3,0,1,3,2,A01
200900058363,7,0,1,1,21,A01
200900058364,7,0,0,0,1,A01
200900058364,34,0,0,0,0,B01
200900058365,7,0,2,3,1,A01
200900058365,7,0,2,8,1,B01
200900058366,7,1,0,1,14,A01
200900058366,7,0,2,7,24,B01
200900058367,32,0,2,8,15,A01
200900058367,7,0,2,1,0,B01
200900058368,7,0,1,1,17,A01
200900058369,7,0,2,4,2,B01
200900058369,7,0,2,1,2,A01
200900058370,7,0,2,3,2,A01
200900058370,7,0,2,3,13,B01
200900058371,33,0,2,3,15,A01
200900058371,34,0,2,2,1,B01
200900058372,10,0,2,3,23,C01
200900058372,2,0,2,1,1,B01
200900058372,7,0,2,1,1,A01
200900058373,7,0,0,1,2,A01
200900058373,15,0,0,4,23,B01
200900058374,7,0,2,7,2,A01
200900058374,7,1,2,1,1,B01
200900058375,37,0,1,1,2,A01
200900058376,32,0,2,7,17,A01
200900058376,7,0,2,3,2,B01
200900058377,7,0,2,3,9,B01
200900058377,34,0,2,1,1,A01
200900058378,32,0,2,0,0,B01
200900058378,7,0,0,0,0,A01
200900058379,30,14,0,7,1,A01
200900058380,7,0,2,5,15,B01
200900058380,2,0,2,1,0,A01
200900058381,30,0,2,4,10,A01
200900058381,7,0,2,1,2,B01
200900058382,34,0,2,1,1,B01
200900058382,7,0,2,7,10,A01
200900058383,7,0,2,3,1,A01
200900058383,7,0,2,2,1,B01
200900058384,2,0,2,7,1,B01
200900058384,7,0,2,3,11,A01
200900058385,7,0,0,3,9,A01
200900058385,7,0,0,2,0,B01
200900058386,7,0,0,2,1,B01
200900058386,10,0,2,2,2,A01
200900058387,10,0,1,5,1,A01
200900058388,7,0,1,2,1,A01
200900058389,7,0,2,2,2,B01
200900058389,34,0,2,3,2,A01
200900058390,7,0,2,2,15,A01
200900058390,33,0,2,1,1,B01
200900058391,7,0,0,5,23,B01
200900058391,30,0,2,1,1,A01
200900058392,7,0,2,1,1,A01
200900058392,7,0,0,5,1,B01
200900058393,7,0,2,1,15,A01
200900058393,32,0,2,1,1,B01
200900058394,34,0,0,0,1,A01
200900058395,7,0,2,2,2,A01
200900058395,7,0,0,6,2,B01
200900058396,7,0,1,6,4,A01
200900058397,32,0,0,2,0,A01
200900058397,7,0,0,3,1,C01
200900058398,2,12,0,8,1,A01
200900058399,33,0,2,5,0,A01
200900058399,7,0,2,3,1,C01
200900058399,7,0,2,5,16,B01
200900058400,32,0,1,6,1,A01
200900058401,7,0,0,8,1,A01
200900058401,7,0,0,0,17,B01
200900058402,7,0,0,3,17,A01
200900058402,33,0,0,5,23,B01
200900058403,37,0,1,2,0,A01
200900058404,7,0,2,1,0,A01
200900058404,7,0,0,4,0,B01
200900058405,7,0,2,1,2,B01
200900058405,7,0,2,6,9,A01
200900058406,7,0,2,4,20,A01
200900058406,37,0,2,2,1,B01
200900058407,32,0,0,0,0,A01
200900058408,7,0,2,9,17,A01
200900058409,32,0,0,7,2,A01
200900058410,7,0,2,3,19,A01
200900058410,33,0,2,1,1,B01
200900058411,33,0,2,1,1,A01
200900058411,7,0,0,8,1,B01
200900058412,30,0,0,0,1,B01
200900058412,7,0,2,8,23,A01
200900058413,7,0,1,1,1,A01
200900058414,7,0,1,1,1,A01
200900058415,32,0,1,0,0,A01
200900058416,7,0,2,2,16,B01
200900058416,30,0,2,3,7,A01
200900058417,10,0,1,1,2,A01
200900058418,7,0,0,4,2,B01
200900058418,33,0,2,1,2,A01
200900058419,40,0,1,1,1,A01
200900058420,7,0,2,2,0,A01
200900058420,30,0,2,3,0,B01
200900058421,7,0,2,0,0,A01
200900058421,30,12,0,1,1,B01
200900058422,10,0,2,3,7,A01
200900058422,7,0,2,7,16,B01
200900058423,31,0,2,7,17,B01
200900058424,7,0,2,0,5,A01
200900058424,33,0,2,0,1,B01
200900058425,34,0,2,1,1,B01
200900058425,7,0,2,8,13,A01
200900058426,30,0,0,0,0,A01
200900058427,7,0,2,1,1,A01
200900058427,1,0,2,4,1,B01
200900058428,7,8,0,3,2,A01
200900058429,7,0,1,1,15,A01
200900058430,7,0,0,3,13,B01
200900058430,33,0,2,1,17,A01
200900058431,7,0,2,1,15,B01
200900058431,7,0,2,7,1,A01
200900058432,31,0,2,7,1,B01
200900058432,7,0,2,1,1,A01
200900058433,7,0,2,2,1,A01
200900058433,7,1,2,1,1,B01
200900058434,7,0,1,1,1,A01
200900058435,7,0,1,2,1,A01
200900058436,7,0,2,0,16,A01
200900058436,37,0,2,2,1,B01
200900058437,7,0,2,1,0,A01
200900058437,7,0,2,2,1,B01
200900058438,7,0,2,1,5,A01
200900058438,7,0,2,1,1,B01
200900058439,31,0,0,4,23,B01
200900058439,7,0,0,2,2,A01
200900058440,7,8,0,1,1,A01
200900058441,7,0,0,1,15,A01
200900058441,33,0,2,4,2,B01
200900058442,7,0,2,1,1,B01
200900058442,7,0,2,1,13,A01
200900058443,7,0,2,3,1,B01
200900058443,7,0,2,3,13,A01
200900058444,7,0,1,2,15,A01
200900058445,7,0,0,6,2,C01
200900058445,33,0,2,8,2,B01
200900058445,33,0,2,1,2,A01
200900058446,7,0,2,3,6,A01
200900058446,33,0,2,1,1,B01
200900058447,7,0,1,0,2,A01
200900058448,7,0,0,3,20,A01
200900058448,32,0,0,1,17,B01
200900058449,7,0,1,1,17,A01
200900058450,7,1,0,3,13,A01
200900058451,34,0,2,1,1,B01
200900058451,7,0,2,3,15,A01
200900058452,7,0,1,1,1,A01
200900058453,7,13,0,1,1,A01
200900058454,7,0,0,0,12,A01
200900058454,33,0,0,8,1,B01
200900058455,7,8,2,1,9,A01
200900058455,7,0,2,2,1,B01
200900058456,7,0,2,3,10,A01
200900058456,2,0,2,1,1,B01
200900058457,30,0,2,1,1,A01
200900058457,7,0,0,0,2,B01
200900058458,7,0,0,1,0,A01
200900058458,7,0,0,4,0,B01
200900058459,30,0,0,7,16,A01
200900058460,7,0,1,3,1,A01
200900058461,30,0,1,0,0,A01
200900058462,7,0,2,2,15,B01
200900058462,34,0,2,1,18,A01
200900058463,7,0,2,7,19,A01
200900058463,10,0,2,1,17,B01
200900058464,7,0,2,2,1,A01
200900058464,7,0,2,1,1,B01
200900058465,2,14,0,8,21,A01
200900058465,7,0,0,6,23,B01
200900058466,33,0,2,1,1,A01
200900058466,7,0,9,6,13,B01
200900058467,32,0,2,1,1,B01
200900058467,7,0,2,3,20,A01
200900058468,7,0,2,0,1,A01
200900058469,7,6,0,3,0,A01
200900058470,7,0,0,0,0,A01
200900058471,7,0,9,3,15,A01
200900058471,1,0,2,3,1,B01
200900058472,7,0,1,0,2,A01
200900058473,30,14,0,1,21,A01
200900058473,7,0,0,0,15,C01
200900058473,10,0,2,6,23,B01
200900058474,7,0,2,1,2,A01
200900058474,33,0,2,4,23,B01
200900058475,7,0,1,2,1,A01
200900058476,7,0,0,2,1,A01
200900058476,31,0,0,0,0,B01
200900058477,7,0,2,3,0,A01
200900058477,7,0,2,8,1,B01
200900058478,7,0,9,5,16,A01
200900058478,33,0,2,7,7,B01
200900058479,7,0,2,1,5,A01
200900058479,32,0,2,1,23,B01
200900058480,7,0,2,3,1,B01
200900058480,7,0,2,3,13,A01
200900058481,7,0,2,1,0,A01
200900058481,7,1,2,2,1,B01
200900058481,7,0,2,2,0,D01
200900058481,7,0,2,5,0,C01
200900058482,7,0,1,0,1,A01
200900058483,7,0,1,4,4,A01
200900058484,2,0,2,1,17,B01
200900058484,7,0,2,3,15,A01
200900058485,7,0,2,3,15,A01
200900058485,32,0,2,1,13,B01
200900058486,7,0,0,0,15,A01
200900058486,32,0,0,0,1,B01
200900058487,33,0,2,3,1,B01
200900058487,7,0,2,5,16,A01
200900058488,7,0,0,6,1,A01
200900058488,7,0,0,1,1,B01
200900058489,7,0,2,1,1,B01
200900058489,7,0,2,3,19,A01
200900058490,7,0,0,4,2,B01
200900058490,7,0,2,0,2,A01
200900058491,7,0,2,4,2,C01
200900058491,10,0,2,1,2,A01
200900058491,7,0,2,4,2,B01
200900058492,7,0,2,3,15,A01
200900058492,30,0,2,1,3,B01
200900058493,99,0,2,7,1,A01
200900058493,7,0,2,1,15,B01
200900058494,7,0,0,8,13,A01
200900058494,32,0,2,7,17,B01
200900058495,34,0,2,4,1,B01
200900058495,37,0,0,0,1,A01
200900058496,7,0,2,3,24,C01
200900058496,37,0,2,3,1,B01
200900058496,7,0,2,6,10,A01
200900058497,7,0,2,1,0,A01
200900058497,7,0,2,1,0,B01
200900058498,32,0,2,0,1,B01
200900058498,7,0,2,0,0,A01
200900058499,7,0,2,1,1,B01
200900058499,7,0,2,1,15,A01
200900058500,31,0,2,3,2,A01
200900058500,7,0,0,2,3,B01
200900058501,99,0,2,0,15,A01
200900058501,33,1,2,0,5,B01
200900058502,7,13,0,1,6,A01
200900058503,32,0,2,8,1,A01
200900058503,7,0,2,8,10,B01
200900058504,7,0,2,1,13,A01
200900058504,7,0,2,1,1,B01
200900058505,7,0,2,1,1,B01
200900058505,7,0,2,7,1,A01
200900058506,7,0,2,3,16,B01
200900058506,7,0,2,2,9,A01
200900058507,7,0,2,2,0,B01
200900058507,30,0,2,1,5,A01
200900058508,32,0,2,1,21,A01
200900058508,7,0,2,3,20,B01
200900058509,7,0,0,8,0,A01
200900058509,7,0,0,7,0,B01
200900058510,7,0,2,2,15,A01
200900058510,33,0,2,1,1,B01
200900058511,7,0,2,1,2,E01
200900058511,7,0,0,4,2,A01
200900058511,7,0,2,4,2,D01
200900058511,7,0,2,4,2,B01
200900058511,7,0,2,4,2,C01
200900058512,7,0,1,2,1,A01
200900058513,30,0,2,1,2,A01
200900058513,7,0,2,3,9,B01
200900058514,7,0,0,2,24,B01
200900058514,7,1,0,1,13,A01
200900058515,33,0,2,1,1,B01
200900058515,7,0,2,6,6,A01
200900058516,7,1,2,1,1,A01
200900058516,7,1,1,1,1,B01
200900058517,2,0,2,1,1,B01
200900058517,7,0,2,3,15,A01
200900058518,10,0,2,3,13,A01
200900058518,7,0,2,1,16,B01
200900058519,7,0,2,7,17,A01
200900058519,14,0,2,3,1,B01
200900058520,7,0,1,1,15,A01
200900058521,7,8,0,8,1,A01
200900058522,7,0,2,1,0,A01
200900058522,7,6,0,4,15,B01
200900058523,2,0,0,0,1,A01
200900058524,7,0,2,2,15,A01
200900058524,7,0,2,3,1,B01
200900058525,7,0,9,1,9,A01
200900058525,1,0,2,1,16,B01
200900058526,7,0,2,1,15,A01
200900058526,30,0,2,1,1,B01
200900058527,7,0,2,1,5,A01
200900058527,7,0,2,1,13,C01
200900058527,7,3,2,1,1,B01
200900058528,7,0,0,1,13,A01
200900058528,7,0,0,1,1,B01
200900058529,7,16,0,1,1,A01
200900058530,7,0,0,3,1,B01
200900058530,7,0,2,3,13,A01
200900058531,7,8,0,1,14,A01
200900058532,7,0,2,3,1,B01
200900058532,7,1,2,8,1,C01
200900058532,7,0,2,8,1,D01
200900058532,7,0,2,1,5,A01
200900058533,7,0,2,2,19,A01
200900058533,2,0,2,1,1,B02
200900058534,7,0,2,1,15,A01
200900058534,33,0,2,3,1,B01
200900058535,7,0,0,1,1,A01
200900058536,7,0,2,1,19,A01
200900058536,7,0,2,3,1,B02
200900058537,30,0,2,1,1,B02
200900058537,10,0,2,5,15,A01
200900058538,7,0,2,7,5,A01
200900058538,2,0,2,7,21,B01
200900058539,2,0,5,1,21,A01
200900058540,7,3,2,2,1,B02
200900058540,7,0,2,3,19,A01
200900058541,7,4,0,3,13,A01
200900058542,7,0,2,1,16,A01
200900058542,7,8,2,1,1,B02
200900058543,33,7,0,1,1,A01
200900058544,7,0,2,3,20,A01
200900058544,30,0,2,1,1,B01
200900058545,7,0,0,4,24,B01
200900058545,7,1,0,1,2,A01
200900058546,7,0,2,2,15,A01
200900058546,33,0,2,1,1,B01
200900058547,7,0,0,6,1,B01
200900058547,2,0,2,1,2,A01
200900058548,7,0,1,3,1,A01
200900058549,7,0,1,2,1,A01
200900058550,17,0,2,1,1,A01
200900058550,7,0,2,3,13,C03
200900058551,7,0,2,7,17,A01
200900058551,21,0,2,3,16,B02
200900058552,7,13,0,1,1,A01
200900058553,7,13,0,2,21,A01
200900058554,7,0,2,3,1,A01
200900058554,7,0,2,3,13,B02
200900058555,7,2,0,1,1,A01
200900058556,14,0,2,6,20,B02
200900058556,7,0,2,3,1,A01
200900058557,7,13,0,1,0,A01
200900058558,7,0,0,5,24,B02
200900058558,3,1,0,3,1,A01
200900058559,7,0,2,7,13,A01
200900058559,7,0,2,1,1,C03
200900058559,7,0,2,6,1,B02
200900058560,7,13,0,1,13,A01
200900058561,7,0,0,3,1,B02
200900058561,7,0,0,2,15,A01
200900058562,7,0,2,5,15,A01
200900058562,2,0,2,1,1,B01
200900058563,7,0,2,6,9,A01
200900058563,30,0,2,1,1,B01
200900058564,39,0,2,2,1,B01
200900058564,30,0,4,5,13,A01
200900058565,7,0,2,3,15,A01
200900058565,35,0,2,1,2,B01
200900058566,7,0,9,3,15,A01
200900058566,30,0,2,1,2,B01
200900058567,7,0,0,4,1,A01
200900058567,33,0,2,1,2,B01
200900058568,7,0,2,3,15,B02
200900058568,33,0,2,2,17,A01
200900058569,7,2,0,2,1,A01
200900058570,10,2,0,2,2,A01
200900058571,14,0,2,3,1,B02
200900058571,38,0,2,8,21,A01
200900058572,33,0,0,1,1,A01
200900058573,10,0,1,2,1,A01
200900058574,7,0,2,1,1,A01
200900058574,15,0,2,3,1,B02
200900058575,30,0,0,1,1,A01
200900058576,7,0,1,2,16,A01
200900058577,7,0,2,1,13,B02
200900058577,7,0,2,1,1,A01
200900058578,33,0,2,8,1,B02
200900058578,7,0,2,5,15,A01
200900058579,33,0,0,0,0,A01
200900058580,7,4,0,3,0,A01
200900058580,17,0,9,3,0,B02
200900058581,33,0,2,3,1,A01
200900058581,7,0,2,8,15,B02
200900058582,7,0,2,1,2,B02
200900058582,7,0,0,4,0,A01
200900058582,33,0,2,1,0,C03
200900058583,7,0,9,3,0,B02
200900058583,30,0,2,0,0,A01
200900058584,2,0,2,8,19,B02
200900058584,2,0,2,1,1,A01
200900058585,7,0,2,3,5,A01
200900058585,7,0,2,3,1,B02
200900058585,7,0,2,8,1,C03
200900058586,7,0,0,1,17,A01
200900058587,2,0,0,7,1,A01
200900058588,7,0,2,7,1,A01
200900058588,7,0,2,1,1,B02
200900058589,33,0,0,2,17,B02
200900058589,7,0,0,6,15,A01
200900058590,7,0,1,1,1,B02
200900058590,30,0,2,1,1,A01
200900058590,7,0,2,6,23,C03
200900058591,7,16,0,9,0,A01
200900058592,17,0,2,3,1,B02
200900058592,7,0,2,3,5,A01
200900058593,10,0,2,7,17,A01
200900058593,1,0,2,0,1,B02
200900058594,7,2,0,7,1,A01
200900058595,7,0,2,3,1,B02
200900058595,7,0,2,2,1,A01
200900058596,7,15,0,2,1,A01
200900058597,7,0,0,1,1,A01
200900058598,7,2,0,2,2,A01
200900058599,7,6,0,2,1,A01
200900058600,7,0,2,3,9,A01
200900058600,31,0,2,7,1,B02
200900058601,99,0,2,8,1,B02
200900058601,32,0,2,3,13,A01
200900058602,10,0,2,2,1,A01
200900058602,7,0,2,1,13,B02
200900058603,33,0,2,4,1,A01
200900058603,7,0,2,2,15,B02
200900058604,1,0,2,1,19,A01
200900058604,7,0,2,1,1,B02
200900058605,31,0,0,1,1,B01
200900058605,7,0,2,0,10,A01
200900058606,7,0,1,1,1,A01
200900058607,7,0,2,3,15,A01
200900058607,2,0,2,1,1,B01
200900058608,7,0,2,5,15,A01
200900058608,2,0,2,1,1,B01
200900058609,10,0,2,3,1,B01
200900058609,2,0,2,7,15,A01
200900058610,7,0,1,1,1,A01
200900058611,7,0,2,3,15,A01
200900058611,34,0,2,1,1,B01
200900058612,2,0,2,1,0,B01
200900058612,7,0,2,8,5,A01
200900058613,32,0,0,3,16,A01
200900058614,2,0,2,9,1,A01
200900058614,7,0,2,2,1,B01
200900058615,2,0,2,1,1,B01
200900058615,7,0,2,5,4,A01
200900058616,7,0,2,3,15,B01
200900058616,30,0,2,1,2,A01
200900058617,7,0,1,0,16,A01
200900058618,7,0,2,2,15,A01
200900058618,2,0,2,1,1,B01
200900058619,2,0,0,0,1,A01
200900058620,7,0,1,1,1,A01
200900058621,7,0,2,2,1,B01
200900058621,30,0,2,6,19,A01
200900058622,7,0,2,4,2,B01
200900058622,34,0,2,8,2,A01
200900058623,32,0,2,1,1,B01
200900058623,7,0,2,8,10,A01
200900058624,7,0,2,1,1,B01
200900058624,7,0,2,7,15,A01
200900058625,7,13,0,1,13,A01
200900058626,7,0,2,1,1,B01
200900058626,7,0,2,7,16,A01
200900058627,7,0,2,1,2,D01
200900058627,7,0,0,4,2,C01
200900058627,7,0,2,1,1,A01
200900058627,7,0,0,4,2,B01
200900058628,33,0,2,7,1,B01
200900058628,7,0,2,8,10,A01
200900058629,38,0,1,2,1,A01
200900058630,7,0,2,8,10,A01
200900058630,32,0,2,1,1,B01
200900058631,33,0,2,1,1,B01
200900058631,10,0,2,6,10,A01
200900058632,7,0,1,0,1,A01
200900058633,7,0,2,4,2,B01
200900058633,7,0,2,4,2,C01
200900058633,7,0,2,1,2,A01
200900058634,99,0,0,0,0,A01
200900058634,34,0,2,7,1,B01
200900058635,7,2,1,4,4,A01
200900058636,30,0,2,1,17,A01
200900058636,7,0,2,8,15,B01
200900058637,37,0,1,2,1,A01
200900058638,7,0,1,1,1,A01
200900058639,30,14,0,1,1,A01
200900058639,7,0,0,4,2,B01
200900058640,7,0,0,4,1,B01
200900058640,7,0,2,1,1,A01
200900058640,32,0,0,4,1,C01
200900058640,7,0,0,8,23,F02
200900058640,7,0,2,8,15,D01
200900058640,7,0,0,8,23,E01
200900058641,32,0,0,8,1,A01
200900058642,30,0,2,7,17,A01
200900058642,17,0,2,6,1,B01
200900058643,7,0,2,0,18,A01
200900058643,34,0,0,7,1,B01
200900058644,7,0,1,1,15,A01
200900058645,7,0,1,1,1,A01
200900058646,7,0,1,6,4,A01
200900058647,32,0,1,1,1,A01
200900058647,32,0,0,7,21,B01
200900058648,7,0,1,1,1,A01
200900058649,2,0,2,2,17,A01
200900058649,14,0,2,8,15,B01
200900058650,7,0,0,3,1,A01
200900058650,2,0,2,0,1,B01
200900058651,7,0,2,3,1,C01
200900058651,7,0,2,6,1,B01
200900058651,10,0,2,3,17,A01
200900058652,33,0,0,0,0,C01
200900058652,7,0,0,0,0,A01
200900058652,7,0,0,0,0,B01
200900058653,1,0,2,4,1,B01
200900058653,7,0,2,1,11,A01
200900058654,7,2,0,3,1,A01
200900058655,7,0,2,4,2,B01
200900058655,7,0,2,1,2,A01
200900058656,7,0,0,0,0,B01
200900058656,7,0,0,0,0,A01
200900058657,33,0,0,0,0,A01
200900058658,7,0,1,1,15,A01
200900058659,7,0,0,4,1,C01
200900058659,7,0,2,4,1,B01
200900058659,10,0,2,1,1,A01
200900058660,32,1,2,1,1,B01
200900058660,7,0,2,7,1,A01
200900058661,33,0,2,1,1,B01
200900058661,7,0,2,8,19,A01
200900058662,7,0,0,0,0,A01
200900058663,7,0,2,0,1,B01
200900058663,7,0,9,1,1,C01
200900058663,7,0,2,0,1,A01
200900058664,7,2,0,7,21,A01
200900058665,2,0,2,0,1,B01
200900058665,99,0,2,0,13,A01
200900058666,7,0,1,1,1,A01
200900058667,7,0,1,2,1,A01
200900058668,7,0,1,1,0,A01
200900058669,7,0,1,1,1,A01
200900058670,7,0,2,1,10,A01
200900058670,7,0,2,3,1,C01
200900058670,7,0,2,1,1,B01
200900058671,7,0,1,0,1,A01
200900058672,7,0,2,1,2,C01
200900058672,10,0,2,3,2,B01
200900058672,7,0,2,3,13,A01
200900058673,30,0,0,0,0,A01
200900058674,40,0,2,1,1,B01
200900058674,7,2,4,8,1,A01
200900058675,7,0,2,1,2,A01
200900058675,7,0,2,4,2,C01
200900058675,7,0,2,4,2,B01
200900058676,7,0,2,1,1,B01
200900058676,7,0,2,7,15,A01
200900058677,33,0,0,0,0,A01
200900058678,14,0,2,1,1,A01
200900058678,7,0,2,4,1,B01
200900058679,7,0,2,4,2,B01
200900058679,7,0,2,1,2,A01
200900058680,7,0,0,0,0,B01
200900058680,7,0,0,0,0,A01
200900058681,7,0,2,2,0,A01
200900058681,7,0,2,3,0,B01
200900058682,33,0,2,1,1,B02
200900058682,7,0,2,3,15,A01
200900058683,7,0,0,8,0,B02
200900058683,7,0,2,1,1,A01
200900058684,7,0,2,1,1,B02
200900058684,7,0,2,1,1,A01
200900058685,7,2,0,1,1,A01
200900058686,2,0,2,7,1,B02
200900058686,10,0,2,1,15,A01
200900058687,7,3,0,2,16,A01
200900058688,7,4,0,9,14,A01
200900058689,14,2,0,9,1,A01
200900058690,30,0,2,7,16,B02
200900058690,7,0,2,1,19,A01
200900058691,7,0,2,1,13,A01
200900058691,7,0,2,1,1,B02
200900058692,7,13,0,2,1,A01
200900058693,31,0,2,1,2,A01
200900058693,7,0,2,4,1,B01
200900058694,31,0,1,1,1,A01
200900058695,7,0,2,1,1,A01
200900058695,7,0,2,1,15,B01
200900058696,7,3,2,7,1,A01
200900058696,7,0,2,1,1,B01
200900058697,7,0,0,3,1,B01
200900058697,7,0,2,2,1,A01
200900058698,10,0,1,4,4,A01
200900058699,32,8,0,1,1,A01
200900058700,7,0,2,8,15,B01
200900058700,33,0,2,1,17,A01
200900058701,7,0,0,1,15,A01
200900058701,7,0,2,2,1,B01
200900058702,7,2,0,3,1,A01
200900058703,14,0,0,7,15,A01
200900058704,32,0,0,0,1,B01
200900058704,7,0,0,0,12,A01
200900058705,7,15,0,1,1,A01
200900058706,7,8,1,7,1,A01
200900058707,1,0,2,8,2,B01
200900058707,7,0,2,2,1,A01
200900058708,33,0,2,2,17,A01
200900058708,7,0,2,3,15,B01
200900058709,7,0,1,2,16,A01
200900058710,7,0,2,4,23,C01
200900058710,10,0,2,1,2,A01
200900058710,7,0,2,1,2,D01
200900058710,7,0,2,1,2,B01
200900058711,7,0,2,1,1,B01
200900058711,7,0,2,1,13,A01
200900058712,7,0,0,4,0,B01
200900058712,99,0,2,1,1,A01
200900058713,30,0,2,1,17,A01
200900058713,7,0,2,1,1,B01
200900058714,7,0,2,1,1,B01
200900058714,7,0,2,8,10,A01
200900058715,7,0,2,4,23,B01
200900058715,7,0,2,1,1,A01
200900058716,7,0,2,6,1,B01
200900058716,34,0,2,1,9,A01
200900058717,7,0,1,1,0,A01
200900058718,7,0,2,3,10,A01
200900058718,33,0,2,1,1,B01
200900058719,7,0,2,7,15,A01
200900058719,2,0,2,1,1,B01
200900058720,7,0,2,3,15,B01
200900058720,2,1,2,1,2,A01
200900058721,1,0,0,1,0,B01
200900058721,7,0,0,0,0,A01
200900058722,7,0,0,0,0,A01
200900058723,30,0,0,4,1,B01
200900058723,99,0,2,1,2,A01
200900058724,7,0,0,0,0,A01
200900058724,7,0,0,0,0,B01
200900058725,7,0,2,5,2,B01
200900058725,7,0,2,3,3,A01
200900058726,2,1,2,1,1,B01
200900058726,7,0,2,7,15,A01
200900058727,33,0,0,0,0,A01
200900058728,1,0,2,0,0,A01
200900058728,7,0,0,0,0,B01
200900058729,7,6,2,1,0,A01
200900058729,7,1,2,4,0,B01
200900058730,7,0,2,3,1,A01
200900058730,7,0,2,2,9,B01
200900058731,33,0,0,0,15,A01
200900058732,7,2,0,0,1,A01
200900058733,34,0,0,0,1,A01
200900058734,7,0,1,2,21,A01
200900058735,7,0,0,0,0,C01
200900058735,7,0,0,0,0,A01
200900058735,7,0,0,0,0,B01
200900058736,7,0,0,0,0,A01
200900058737,31,0,2,7,1,B01
200900058737,7,0,2,3,15,A01
200900058738,7,0,0,0,0,B01
200900058738,7,0,0,0,0,A01
200900058739,2,0,2,1,1,B01
200900058739,7,0,2,2,17,A01
200900058740,33,0,0,0,0,B01
200900058740,7,0,0,0,10,A01
200900058741,7,0,0,0,0,A01
200900058742,1,6,0,1,14,A01
200900058743,7,0,1,1,1,A01
200900058744,7,2,0,3,13,A01
200900058745,7,0,2,1,19,A01
200900058745,30,0,2,1,1,B01
200900058746,7,4,0,1,1,A01
200900058747,30,0,1,1,17,A01
200900058748,7,0,2,2,1,B01
200900058748,2,0,2,1,1,A01
200900058749,31,0,2,1,1,B01
200900058749,7,0,2,1,15,A01
200900058750,7,0,2,2,0,B01
200900058750,7,0,2,1,0,A01
200900058751,7,0,1,2,15,A01
200900058752,7,0,2,1,1,A01
200900058752,7,0,2,8,1,B01
200900058753,7,0,1,1,16,A01
200900058754,7,0,1,2,2,A01
200900058755,7,0,2,1,9,A01
200900058755,30,0,2,8,1,B01
200900058756,7,0,2,1,19,A01
200900058756,33,1,2,7,1,B01
200900058757,33,15,2,1,1,B01
200900058757,7,0,2,2,19,A01
200900058758,7,0,1,1,1,A01
200900058759,30,0,2,1,2,A01
200900058759,7,0,0,4,2,B01
200900058760,7,0,2,4,2,C01
200900058760,7,0,2,1,2,A01
200900058760,7,0,2,1,2,B01
200900058761,7,0,2,2,1,B01
200900058761,7,0,0,0,0,A01
200900058762,2,0,0,8,24,B01
200900058762,34,1,1,3,1,A01
200900058763,10,8,0,1,13,A01
200900058764,7,0,2,2,1,A01
200900058764,31,0,2,3,21,B02
200900058765,34,0,2,1,1,A01
200900058765,30,0,2,1,13,B02
200900058766,1,0,2,8,1,B02
200900058766,7,0,2,7,1,A01
200900058767,7,0,2,3,13,A01
200900058767,7,0,2,3,1,B02
